open,high,low,close,volume
263.76,266.05,263.67,264.88,82186751
264.77,265.31,260.76,264.44,129633023
266.31,266.8,264.12,264.13,65845643
264.43,265.15,263.04,263.2,60173712
262.87,263.73,262.71,263.21,40844621
263.09,264.43,262.94,264.04,40146879
265.01,265.52,264.72,265.49,41139547
265.57,266.38,265.49,266.34,38104278
266.59,267.32,266.345,266.79,46482549
267.06,267.56,266.65,266.73,48961663
267.12,267.22,265.6,265.67,57343318
265.45,267.04,265.39,266.53,59269913
268.08,268.6,267.98,268.18,45691370
268.48,268.53,267.09,267.22,46990895
268.25,268.33,266.69,267.04,42133908
267.73,268.385,267.3,267.57,34999954
267.6,267.635,266.9,267.48,36604044
267.06,267.39,266.885,267.17,24888478
267.36,267.73,267.01,267.33,32573906
267.85,267.92,267.45,267.86,23583584
268.55,268.55,266.64,266.88,43875796
267.84,268.81,267.4,268.8,50844678
268.95,270.64,268.95,270.47,53141377
271.21,272.16,271.1,271.63,47841096
272.5,273.56,271.95,273.39,45782622
273.31,274.1,272.98,273.93,33627800
274.4,275.25,274.09,274.53,40421422
273.69,274.42,272.92,274.1,41575815
274.75,276.09,274.56,276.08,39159808
276.42,278.11,276.27,277.91,53855427
279.35,280.09,276.18,276.96,70240852
278.04,280.05,277.19,279.61,62162956
279.5,279.96,278.58,279.18,57402163
279.8,280.4,279.14,280.38,55178145
280.17,282.68,280.11,282.67,47776828
282.74,283.62,282.37,283.26,53406595
283.99,284.7,281.84,283.18,77334662
284.16,284.27,282.405,283.28,51821059
284.27,286.58,283.96,286.57,56613904
285.97,286.43,284.5,284.68,60825439
282.59,283.29,281.22,281.66,86366361
282.73,283.3,280.68,281.91,76360186
281.04,283.06,280.68,281.6,64693558
280.08,280.23,275.41,275.52,121717871
273.47,275.85,263.31,264.18,205971586
259.99,269.7,254.12,269.18,232359323
268.5,272.36,267.63,267.66,112819262
267.97,268.17,257.59,257.72,156654099
260.8,263.61,252.92,261.67,207357854
263.87,267.01,261.88,265.26,99933794
263.94,266.62,263.31,266.01,56891150
264.47,270,263.97,269.71,86705860
271.59,273.01,268.77,273,72021939
272.31,275.32,272.27,273.09,76314679
272.03,273.67,264.84,271.43,54829423
271.9,274.72,269.98,270,67813909
271.09,273.05,269.64,270.32,65771832
271.81,274.7,271.25,274.69,54742759
275.93,278.01,275.26,277.89,52845664
278.11,278.92,274.36,274.38,69466207
275.68,276.19,271.31,271.33,80872510
271.41,273.17,266,267.73,131660848
265.8,269.72,264.82,269.13,94402748
267.73,272.89,267.61,272.21,65507643
273.27,273.39,271.18,272.89,51979296
270.44,273.18,270.2,272.8,64159156
273.54,274.24,272.42,274.08,48124689
275.7,278.85,275.34,278.82,61988372
279.2,279.91,278.0801,278.5,44169227
279.87,280.41,276.03,276.69,59188186
277.81,278.02,274.67,275.27,67660149
275.88,276.61,274.43,275.01,51163040
274.48,275.39,274.16,274.19,43856748
273.33,273.38,268.62,270.49,77851316
270.93,271.67,270.18,270.94,38399686
270.9,273.27,270.19,270.43,59831437
267.91,268.87,263.36,263.67,105012105
264.16,265.02,257.83,258.01,117338697
262.13,265.43,259.41,265.17,88386559
266.17,266.77,258.84,260.53,102512350
260.75,262.64,258.58,259.84,105882176
261.1,265.26,260.28,263.49,82896154
262.56,263.13,254.67,257.53,126727740
258.87,261.31,256.84,260.77,88849064
256.73,264.355,256.6,263.83,95133231
265.54,266.64,262.53,265.65,62798377
263.42,265.11,258,259.8,125877631
261.38,264.84,260.54,260.86,68296254
264.27,266.04,262.98,265.14,82367232
263.48,265.64,263.39,263.75,65639730
265.26,267,263.7436,265.91,56993917
267.41,267.54,264.01,265.16,64423982
267,268.2,266.07,267.32,47200738
269.34,270.87,267.3087,270.15,43925299
270.69,271.3,269.87,270.37,38816394
269.65,269.88,267.72,268.86,57829976
268.81,269.06,265.61,266.63,63059766
267.26,267.89,265.35,266.58,47669677
267.72,267.9762,261.28,263.03,92784662
262.91,264.13,260.85,263.57,70038158
264.79,267.2452,264.29,266.31,50268533
267.02,267.34,265.5,266.58,42807808
267.24,267.89,264.43,264.45,54498462
